,Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90
10,E. Fernández,23,Premier League 24-25,"LDMF, AMF",Chelsea,Argentina,0.26851851851851855,0.48148148148148145,0.037037037037037035,0.25,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.6203703703703703,0.7407407407407407,0.2962962962962963,0.9814814814814815,0.4074074074074074,0.7777777777777778,0.21296296296296297,0.2962962962962963,0.8333333333333334,0.5925925925925926,0.7407407407407407,0.8518518518518519,0.7962962962962963,0.7962962962962963,0.3333333333333333,0.8333333333333334,0.1111111111111111,0.5925925925925926,0.6851851851851852,0.4907407407407407,0.5092592592592593,0.5555555555555556,0.3333333333333333,0.5092592592592593,0.7777777777777778,0.5925925925925926,0.5092592592592593,0.37037037037037035,0.7777777777777778,0.5092592592592593,0.3333333333333333,0.2777777777777778,0.35185185185185186,0.6111111111111112,0.7222222222222222,0.5648148148148148,0.24074074074074073,0.7592592592592593,0.8518518518518519,0.5925925925925926
11,A. Onana,23,Premier League 24-25,"RDMF, RCMF",Aston Villa,Senegal,0.8888888888888888,0.8888888888888888,0.7222222222222222,0.9351851851851852,0.4444444444444444,0.8703703703703703,0.42592592592592593,0.046296296296296294,0.10185185185185185,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.18518518518518517,0.5185185185185185,0.6296296296296297,0.8703703703703703,0.5185185185185185,0.9259259259259259,0.05555555555555555,0.09259259259259256,0.2870370370370371,0.6851851851851852,0.8148148148148148,0.9074074074074074,0.9814814814814815,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.6296296296296297,1,0.5092592592592593,0.42592592592592593,0.9814814814814815,0.5092592592592593,0.1111111111111111,0.48148148148148145,0.5092592592592593,0.9814814814814815,0.6388888888888888,0.9629629629629629,0.12962962962962962,0.3148148148148148,0.2777777777777778,0.9629629629629629,0.6111111111111112,0.9814814814814815,0.05555555555555555
12,M. Caicedo,23,Premier League 24-25,RDMF,Chelsea,Ecuador,0.5555555555555556,0.14814814814814814,0.5555555555555556,0.8425925925925926,0.12037037037037036,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.49074074074074076,0.7407407407407407,0.3611111111111111,0.8333333333333334,0.7407407407407407,0.37962962962962965,0.9074074074074074,0.7592592592592593,0.8333333333333334,0.6759259259259259,0.7222222222222222,0.2129629629629629,0.712962962962963,0.6203703703703703,0.7962962962962963,0.5185185185185185,0.8055555555555556,0.6851851851851852,0.4907407407407407,0.5092592592592593,0.5,0.6296296296296297,0.5092592592592593,0.8333333333333334,0.8055555555555556,0.5092592592592593,0.5,0.7592592592592593,0.5092592592592593,0.6851851851851852,0.12962962962962962,0.4166666666666667,0.8518518518518519,0.7870370370370371,0.39814814814814814,0.37037037037037035,0.6851851851851852,0.18518518518518517,0.42592592592592593
13,D. Szoboszlai,24,Premier League 24-25,AMF,Liverpool,Hungary,0.26851851851851855,0.6111111111111112,0.3148148148148148,0.25,0.6666666666666666,0.4074074074074074,0.6481481481481481,0.7592592592592593,0.5370370370370371,0.6481481481481481,0.3611111111111111,0.9814814814814815,0.24074074074074073,0.8703703703703703,0.4444444444444444,0.42592592592592593,0.35185185185185186,0.2037037037037037,0.2037037037037037,0.4722222222222222,0.35185185185185186,0.4166666666666667,0.5277777777777778,0.5555555555555556,0.7407407407407407,0.8518518518518519,0.4907407407407407,0.5092592592592593,0.537037037037037,0.8148148148148148,0.5092592592592593,0.6481481481481481,0.7407407407407407,0.5092592592592593,0.2777777777777778,0.6851851851851852,0.5092592592592593,0.5740740740740741,0.5925925925925926,0.6203703703703703,0.7222222222222222,0.2777777777777778,0.9444444444444444,0.5925925925925926,0.32407407407407407,0.5740740740740741,0.48148148148148145
14,D. Kulusevski,24,Premier League 24-25,RCMF3,Tottenham Hotspur,Sweden,0.8518518518518519,0.7592592592592593,0.4444444444444444,0.7037037037037037,0.9814814814814815,0.09259259259259259,0.07407407407407407,0.9814814814814815,0.9074074074074074,0.8240740740740741,0.3611111111111111,0.4074074074074074,0.16666666666666666,1,0.018518518518518517,0.6481481481481481,0.2962962962962963,0.05555555555555555,0.1111111111111111,0.14814814814814814,0.37962962962962965,0.5740740740740741,0.7222222222222222,0.05555555555555555,0.037037037037037035,0.5925925925925926,0.4907407407407407,0.5092592592592593,0.01851851851851849,0.25925925925925924,0.5092592592592593,0.07407407407407407,0.037037037037037035,0.5092592592592593,0.9814814814814815,0.1111111111111111,0.5092592592592593,0.05555555555555555,0.7592592592592593,0.35185185185185186,1,0.5740740740740741,1,0.09259259259259259,0.6296296296296297,0.5555555555555556,0.9814814814814815
15,D. McNeil,24,Premier League 24-25,"AMF, LW",Everton,England,0.9074074074074074,0.5925925925925926,0.2962962962962963,0.9814814814814815,0.5185185185185185,0.25925925925925924,0.1111111111111111,0.8333333333333334,0.9351851851851852,0.8888888888888888,0.3611111111111111,0.4074074074074074,0.3888888888888889,0.5925925925925926,0.18518518518518517,0.018518518518518517,0.07407407407407407,0.1111111111111111,0.9629629629629629,0.9259259259259259,0.8703703703703703,0.09259259259259259,0.037037037037037035,0.037037037037037035,0.09259259259259259,0.7222222222222222,0.4907407407407407,0.5092592592592593,0.16666666666666663,0.1111111111111111,0.5092592592592593,0.1111111111111111,0.09259259259259259,0.5092592592592593,0.4074074074074074,0.12962962962962962,0.5092592592592593,0.1111111111111111,0.5370370370370371,0.48148148148148145,0.9074074074074074,0.9074074074074074,0.6018518518518519,0.037037037037037035,0.2962962962962963,0.5,0.9074074074074074
16,M. Gibbs-White,24,Premier League 24-25,"AMF, CF",Nottingham Forest,England,0.8240740740740741,0.9074074074074074,0.19444444444444445,0.5833333333333334,0.8888888888888888,0.14814814814814814,0.25925925925925924,0.5185185185185185,0.7962962962962963,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.6111111111111112,0.6296296296296297,0.14814814814814814,0.07407407407407407,0.18518518518518517,0.3888888888888889,0.23148148148148148,0.12962962962962965,0.16666666666666663,0.09259259259259259,0.05555555555555555,0.5555555555555556,0.1574074074074074,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.35185185185185186,0.5370370370370371,0.5092592592592593,0.25925925925925924,0.1574074074074074,0.5092592592592593,0.9444444444444444,0.5555555555555556,0.5092592592592593,0.16666666666666666,0.8888888888888888,0.25,0.6666666666666666,0.9629629629629629,0.7592592592592593,0.8888888888888888,0.7222222222222222,0.7962962962962963,0.4444444444444444
17,M. Damsgaard,24,Premier League 24-25,"AMF, RCMF3, RCMF",Brentford,Denmark,0.26851851851851855,0.37037037037037035,0.8888888888888888,0.25,0.5740740740740741,0.037037037037037035,0.48148148148148145,0.7129629629629629,0.6666666666666666,0.9629629629629629,0.3611111111111111,1,0.9074074074074074,0.7037037037037037,0.4074074074074074,0.35185185185185186,0.7037037037037037,0.49074074074074076,0.6388888888888888,0.9814814814814815,0.9351851851851852,0.3055555555555556,0.42592592592592593,0.2222222222222222,0.1111111111111111,0.9814814814814815,0.4907407407407407,0.5092592592592593,0.2777777777777778,0.2222222222222222,0.5092592592592593,0.48148148148148145,0.1111111111111111,0.5092592592592593,0.8703703703703703,0.46296296296296297,0.5092592592592593,0.037037037037037035,0.39814814814814814,0.5740740740740741,0.8148148148148148,0.5370370370370371,0.6851851851851852,0.3148148148148148,0.1388888888888889,0.46296296296296297,0.8518518518518519
18,E. Smith Rowe,24,Premier League 24-25,AMF,Fulham,England,0.8703703703703703,0.8703703703703703,0.37962962962962965,0.7407407407407407,0.8703703703703703,0.8148148148148148,0.8148148148148148,0.5,0.6666666666666666,0.6851851851851852,0.8055555555555556,0.4074074074074074,0.2037037037037037,0.8888888888888888,0.12962962962962962,0.14814814814814814,0.05555555555555555,0.2037037037037037,0.23148148148148148,0.8333333333333334,0.8333333333333334,0.09259259259259259,0.14814814814814814,0.48148148148148145,0.2037037037037037,0.6481481481481481,0.4907407407407407,0.5092592592592593,0.4722222222222222,0.9444444444444444,0.5092592592592593,0.8148148148148148,0.2037037037037037,0.5092592592592593,0.7037037037037037,0.8888888888888888,0.5092592592592593,0.8703703703703703,0.7777777777777778,0.25,0.5648148148148148,0.7407407407407407,0.9629629629629629,0.3333333333333333,0.35185185185185186,0.8703703703703703,0.39814814814814814
19,A. Mac Allister,25,Premier League 24-25,LDMF,Liverpool,Argentina,0.26851851851851855,0.3888888888888889,0.6111111111111112,0.25,0.6481481481481481,0.46296296296296297,0.7592592592592593,0.17592592592592593,0.4537037037037037,0.2962962962962963,0.8055555555555556,0.4074074074074074,0.6481481481481481,0.6111111111111112,0.7777777777777778,0.8888888888888888,0.7962962962962963,0.24074074074074073,0.48148148148148145,0.2592592592592593,0.12962962962962965,0.09259259259259259,0.9259259259259259,0.4537037037037037,0.6111111111111112,0.46296296296296297,0.4907407407407407,0.5092592592592593,0.7314814814814814,0.6111111111111112,0.5092592592592593,0.7592592592592593,0.6111111111111112,0.5092592592592593,0.5555555555555556,0.7962962962962963,0.5092592592592593,0.5925925925925926,0.3148148148148148,0.6666666666666666,0.5648148148148148,1,0.7962962962962963,0.42592592592592593,0.6666666666666666,0.6481481481481481,0.37037037037037035
20,F. Downes,25,Premier League 24-25,"DMF, RCMF, LCMF",Southampton,England,0.26851851851851855,0.25925925925925924,0.2777777777777778,0.25,0.2962962962962963,0.9722222222222222,0.8703703703703703,0.42592592592592593,0.4537037037037037,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.1111111111111111,0.5555555555555556,0.5925925925925926,0.4074074074074074,0.5555555555555556,0.1388888888888889,0.5370370370370371,0.32407407407407407,0.31481481481481477,0.6203703703703703,0.5555555555555556,0.7777777777777778,0.5648148148148148,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.7314814814814814,0.9629629629629629,0.5092592592592593,0.8703703703703703,0.5648148148148148,0.5092592592592593,0.12962962962962962,0.8518518518518519,0.5092592592592593,0.9629629629629629,0.037037037037037035,0.06481481481481481,0.3611111111111111,0.48148148148148145,0.39814814814814814,0.5555555555555556,0.7962962962962963,0.8148148148148148,0.018518518518518517
21,D. Rice,25,Premier League 24-25,"LCMF, RCMF, LCMF3",Arsenal,England,0.26851851851851855,0.42592592592592593,0.8518518518518519,0.25,0.7129629629629629,0.8888888888888888,0.5,0.8888888888888888,0.9722222222222222,0.6481481481481481,0.7777777777777778,0.4074074074074074,0.3333333333333333,0.8333333333333334,0.2777777777777778,0.2962962962962963,0.2037037037037037,0.5925925925925926,0.4074074074074074,0.7407407407407407,0.20370370370370372,0.9629629629629629,0.3333333333333333,0.3055555555555556,0.9074074074074074,0.6296296296296297,0.4907407407407407,0.5092592592592593,0.4444444444444444,0.37037037037037035,0.5092592592592593,0.5,0.9074074074074074,0.5092592592592593,0.2222222222222222,0.5185185185185185,0.5092592592592593,0.7962962962962963,0.5,0.6851851851851852,0.12962962962962962,0.8703703703703703,0.7407407407407407,0.3888888888888889,0.21296296296296297,0.3425925925925926,0.7685185185185185
22,J. Kluivert,25,Premier League 24-25,AMF,Bournemouth,Netherlands,0.26851851851851855,0.7222222222222222,0.12962962962962962,0.5833333333333334,0.9444444444444444,0.018518518518518517,0.037037037037037035,0.5648148148148148,0.49074074074074076,0.9351851851851852,0.8611111111111112,0.4074074074074074,0.05555555555555555,0.7777777777777778,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.2037037037037037,0.12962962962962962,0.01851851851851849,0.03703703703703709,0.09259259259259259,0.07407407407407407,0.7222222222222222,0.12962962962962962,0.9259259259259259,0.4907407407407407,0.5092592592592593,0.11111111111111116,0.12962962962962962,0.5092592592592593,0.037037037037037035,0.12962962962962962,0.5092592592592593,0.07407407407407407,0.018518518518518517,0.5092592592592593,0.018518518518518517,0.9074074074074074,0.5925925925925926,0.12962962962962962,0.42592592592592593,0.6481481481481481,0.6111111111111112,0.17592592592592593,0.4074074074074074,0.9629629629629629
23,N. Domínguez,26,Premier League 24-25,"LDMF, RAMF, LCMF",Nottingham Forest,Argentina,0.26851851851851855,0.8518518518518519,0.9722222222222222,0.25,0.46296296296296297,0.5740740740740741,0.6296296296296297,0.09259259259259259,0.046296296296296294,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.5555555555555556,0.09259259259259259,0.8240740740740741,0.9629629629629629,0.9629629629629629,0.49074074074074076,0.8518518518518519,0.42592592592592593,0.09259259259259256,0.9444444444444444,0.9629629629629629,0.6851851851851852,0.6851851851851852,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.9259259259259259,0.7962962962962963,0.5092592592592593,0.6296296296296297,0.6851851851851852,0.5092592592592593,0.9259259259259259,0.5370370370370371,0.5092592592592593,0.6296296296296297,0.5740740740740741,0.5185185185185185,0.3611111111111111,0.046296296296296294,0.39814814814814814,0.8148148148148148,0.37962962962962965,0.9629629629629629,0.2962962962962963
24,R. Yates,26,Premier League 24-25,"RDMF, RCMF, LDMF",Nottingham Forest,England,0.6944444444444444,0.7037037037037037,0.8518518518518519,0.5833333333333334,0.6203703703703703,0.6851851851851852,0.14814814814814814,0.46296296296296297,0.16666666666666666,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.037037037037037035,0.3055555555555556,0.5,0.46296296296296297,0.4444444444444444,0.4444444444444444,0.7037037037037037,0.5277777777777778,0.5555555555555556,0.26851851851851855,0.5740740740740741,0.5925925925925926,0.4074074074074074,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.7592592592592593,0.7777777777777778,0.5092592592592593,0.14814814814814814,0.4074074074074074,0.5092592592592593,0.6296296296296297,0.2037037037037037,0.5092592592592593,0.7222222222222222,0.7037037037037037,0.35185185185185186,0.12962962962962962,0.1111111111111111,0.5,0.9814814814814815,0.9444444444444444,0.6111111111111112,0.24074074074074073
25,Bruno Guimarães,26,Premier League 24-25,DMF,Newcastle United,Brazil,0.26851851851851855,0.35185185185185186,0.6481481481481481,0.25,0.2037037037037037,0.35185185185185186,0.5925925925925926,0.21296296296296297,0.23148148148148148,0.2962962962962963,0.3611111111111111,0.4074074074074074,0.7962962962962963,0.2777777777777778,0.8703703703703703,0.7777777777777778,0.7222222222222222,0.8148148148148148,0.7777777777777778,0.6111111111111112,0.712962962962963,0.6666666666666666,0.7407407407407407,0.1574074074074074,0.7037037037037037,0.2222222222222222,0.4907407407407407,0.5092592592592593,0.2407407407407407,0.3888888888888889,0.5092592592592593,0.5925925925925926,0.7037037037037037,0.5092592592592593,0.7962962962962963,0.6666666666666666,0.5092592592592593,0.4074074074074074,0.42592592592592593,0.8981481481481481,0.8888888888888888,0.3425925925925926,0.39814814814814814,0.05555555555555555,1,0.3148148148148148,0.25925925925925924
