id,event_id,minute,second,team_id,team_name,player_id,x,y,end_x,end_y,is_touch,is_shot,is_goal,type,outcome,period,name,shirt_no,position
2744720053,3,0,0,36,Leverkusen,299684,50.0,50.0,34.2,45.4,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744720087,4,0,5,36,Leverkusen,369446,45.9,48.7,40.7,71.4,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744720113,5,0,7,36,Leverkusen,134946,40.7,71.4,42.1,87.3,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744720151,6,0,9,36,Leverkusen,404832,42.6,88.5,100.0,79.7,True,False,False,Pass,Unsuccessful,FirstHalf,Piero Hincapié,3,DC
2744720297,4,0,22,26,Liverpool,95408,5.0,61.1,3.5,49.6,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744720333,5,0,25,26,Liverpool,322176,4.4,49.6,37.6,85.7,True,False,False,Pass,Unsuccessful,FirstHalf,Caoimhín Kelleher,62,GK
2744720359,8,0,27,36,Leverkusen,392644,59.8,17.0,75.1,19.2,True,False,False,Pass,Unsuccessful,FirstHalf,Jeremie Frimpong,30,DMR
2744720375,6,0,29,26,Liverpool,301455,24.7,85.3,13.6,71.5,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744720411,7,0,30,26,Liverpool,95408,13.6,71.5,22.7,92.0,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744720435,8,0,32,26,Liverpool,301455,26.0,92.3,41.3,74.1,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744720447,9,0,34,26,Liverpool,377168,40.1,73.8,32.0,73.2,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744720491,10,0,35,26,Liverpool,345319,35.2,74.2,55.5,94.1,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744720535,11,0,40,26,Liverpool,352825,67.7,77.3,80.6,68.2,True,False,False,Pass,Successful,FirstHalf,Cody Gakpo,18,FWL
2744720555,12,0,43,26,Liverpool,377168,85.3,67.9,86.9,47.9,True,False,False,Pass,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744720573,9,0,44,36,Leverkusen,107252,11.6,50.4,24.5,37.6,True,False,False,Clearance,Successful,FirstHalf,Álex Grimaldo,20,DML
2744720575,10,0,46,36,Leverkusen,394786,24.5,37.6,,,False,False,False,BallRecovery,Successful,FirstHalf,Florian Wirtz,10,FW
2744720579,11,0,46,36,Leverkusen,394786,26.7,37.3,,,True,False,False,Dispossessed,Successful,FirstHalf,Florian Wirtz,10,FW
2744720603,13,0,46,26,Liverpool,345319,73.3,62.7,,,True,False,False,Tackle,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744720605,14,0,48,26,Liverpool,345319,62.4,58.8,,,False,False,False,BallRecovery,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744720707,15,0,48,26,Liverpool,345319,60.5,57.0,60.0,4.4,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744720717,16,0,55,26,Liverpool,318871,69.7,4.0,80.6,6.4,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744720757,12,0,58,36,Leverkusen,404832,21.8,83.5,,,True,False,False,Interception,Successful,FirstHalf,Piero Hincapié,3,DC
2744720761,17,0,57,26,Liverpool,355354,83.5,9.2,78.9,16.8,True,False,False,Pass,Unsuccessful,FirstHalf,Curtis Jones,17,MC
2744720771,13,0,59,36,Leverkusen,404832,23.3,82.4,,,False,False,False,BallRecovery,Successful,FirstHalf,Piero Hincapié,3,DC
2744720877,14,1,0,36,Leverkusen,404832,26.0,82.7,39.0,90.3,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744720879,15,1,7,36,Leverkusen,384000,63.2,94.6,,,True,False,False,TakeOn,Unsuccessful,FirstHalf,Victor Boniface,22,FW
2744720885,18,1,7,26,Liverpool,363884,36.8,5.4,,,True,False,False,Tackle,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744721053,17,1,18,36,Leverkusen,404832,53.3,100.0,36.0,81.4,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744721109,19,1,20,36,Leverkusen,134946,33.9,80.5,41.5,77.6,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744721131,20,1,22,36,Leverkusen,280663,41.3,77.5,31.8,77.3,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744721193,21,1,24,36,Leverkusen,134946,29.6,75.1,9.1,55.2,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744721241,22,1,26,36,Leverkusen,64846,8.9,54.3,12.2,79.1,True,False,False,Pass,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744721289,23,1,31,36,Leverkusen,134946,22.6,79.4,32.2,80.6,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744721317,24,1,32,36,Leverkusen,280663,32.4,80.6,23.9,81.8,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744721333,25,1,34,36,Leverkusen,134946,25.3,80.8,31.1,71.1,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744721383,26,1,35,36,Leverkusen,89401,31.1,71.1,35.2,93.0,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744721409,27,1,38,36,Leverkusen,404832,51.2,89.5,58.7,96.4,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744721441,28,1,40,36,Leverkusen,107252,58.7,96.4,44.3,90.0,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744721517,29,1,43,36,Leverkusen,280663,43.1,83.6,66.4,12.0,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744721563,30,1,48,36,Leverkusen,392644,64.9,11.5,57.9,25.8,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744721581,31,1,50,36,Leverkusen,299684,57.6,26.3,64.9,31.9,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744721657,32,1,50,36,Leverkusen,394786,64.9,31.9,71.6,12.9,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744721737,33,1,54,36,Leverkusen,392644,74.6,14.9,82.4,54.1,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744721747,34,1,56,36,Leverkusen,384000,81.5,53.8,,,True,True,False,MissedShots,Successful,FirstHalf,Victor Boniface,22,FW
2744722001,21,2,12,26,Liverpool,95408,4.3,60.0,3.4,47.6,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744722043,22,2,14,26,Liverpool,322176,3.2,46.0,3.7,24.3,True,False,False,Pass,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744722093,23,2,16,26,Liverpool,345957,3.7,24.3,13.5,4.4,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744722141,24,2,18,26,Liverpool,318871,14.6,2.5,40.7,4.0,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744722147,25,2,20,26,Liverpool,108226,40.7,4.0,,,True,False,False,BallTouch,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744722181,36,2,23,36,Leverkusen,134946,42.0,89.2,,,False,False,False,BallRecovery,Successful,FirstHalf,Jonathan Tah,4,DC
2744722199,37,2,23,36,Leverkusen,134946,42.0,89.2,55.3,85.4,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744722207,38,2,24,36,Leverkusen,89401,55.3,85.4,38.5,88.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744722219,39,2,25,36,Leverkusen,134946,38.5,88.5,57.9,85.3,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744722237,40,2,26,36,Leverkusen,280663,57.9,85.3,41.1,77.6,True,False,False,Pass,Unsuccessful,FirstHalf,Aleix García,24,MC
2744722245,26,2,28,26,Liverpool,377168,63.4,29.2,,,False,False,False,BallRecovery,Successful,FirstHalf,Luis Díaz,7,FW
2744722267,41,2,30,36,Leverkusen,134946,24.3,89.8,,,True,False,False,Interception,Successful,FirstHalf,Jonathan Tah,4,DC
2744722275,27,2,29,26,Liverpool,377168,70.4,30.3,77.6,20.7,True,False,False,Pass,Unsuccessful,FirstHalf,Luis Díaz,7,FW
2744722317,28,2,31,26,Liverpool,377168,78.5,17.7,87.5,7.6,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744722439,29,2,35,26,Liverpool,108226,83.4,12.2,72.9,16.1,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744722487,30,2,41,26,Liverpool,355354,64.2,5.8,74.0,3.2,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744722517,31,2,43,26,Liverpool,108226,73.5,4.1,65.6,4.7,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744722527,32,2,45,26,Liverpool,355354,65.5,5.3,69.2,11.0,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744722555,33,2,46,26,Liverpool,318871,69.2,11.0,65.5,5.9,True,False,False,Pass,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744722581,34,2,48,26,Liverpool,355354,63.3,8.2,49.1,20.4,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744722645,35,2,50,26,Liverpool,345957,47.8,25.8,46.9,72.0,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744722745,36,2,54,26,Liverpool,95408,47.0,72.1,46.6,84.5,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744722843,37,2,59,26,Liverpool,301455,35.3,88.0,18.0,63.1,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744722903,38,3,4,26,Liverpool,322176,15.7,55.1,80.3,9.2,True,False,False,Pass,Unsuccessful,FirstHalf,Caoimhín Kelleher,62,GK
2744722909,42,3,10,36,Leverkusen,404832,21.4,91.3,,,False,False,False,BallRecovery,Successful,FirstHalf,Piero Hincapié,3,DC
2744723011,43,3,13,36,Leverkusen,404832,20.4,88.0,7.7,64.7,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744723107,44,3,18,36,Leverkusen,64846,9.1,55.2,29.6,15.0,True,False,False,Pass,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744723147,45,3,22,36,Leverkusen,299684,27.1,9.7,40.2,28.9,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744723169,46,3,25,36,Leverkusen,394786,40.2,28.9,58.8,0.0,True,False,False,Pass,Unsuccessful,FirstHalf,Florian Wirtz,10,FW
2744723339,40,3,33,26,Liverpool,301455,35.6,100.0,20.3,76.0,True,False,False,Pass,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744723357,41,3,37,26,Liverpool,95408,19.7,69.6,20.5,33.0,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744723385,42,3,39,26,Liverpool,345957,20.5,33.0,9.4,51.3,True,False,False,Pass,Successful,FirstHalf,Ibrahima Konaté,5,DC
2744723459,43,3,42,26,Liverpool,322176,7.3,47.9,12.5,3.2,True,False,False,Pass,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744723497,44,3,47,26,Liverpool,318871,15.3,2.5,57.1,10.1,True,False,False,Pass,Unsuccessful,FirstHalf,Trent Alexander-Arnold,66,DR
2744723555,48,3,49,36,Leverkusen,404832,35.6,86.3,54.9,65.6,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744723563,49,3,50,36,Leverkusen,299684,54.9,65.6,,,False,False,False,BallRecovery,Successful,FirstHalf,Exequiel Palacios,25,MC
2744723599,50,3,53,36,Leverkusen,299684,46.8,66.3,36.3,73.3,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744723613,51,3,55,36,Leverkusen,89401,36.3,73.3,36.9,94.9,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744723629,52,3,57,36,Leverkusen,404832,36.9,94.9,41.6,95.2,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744723635,53,3,58,36,Leverkusen,107252,41.1,94.6,35.9,88.8,True,False,False,Pass,Unsuccessful,FirstHalf,Álex Grimaldo,20,DML
2744723689,45,3,59,26,Liverpool,363884,54.4,16.7,,,True,False,False,BallTouch,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744723697,46,4,0,26,Liverpool,355354,61.6,32.5,,,False,False,False,BallRecovery,Successful,FirstHalf,Curtis Jones,17,MC
2744723763,47,4,2,26,Liverpool,355354,63.9,35.4,68.5,54.2,True,False,False,Pass,Successful,FirstHalf,Curtis Jones,17,MC
2744723769,48,4,8,26,Liverpool,352825,74.5,48.1,,,True,True,False,SavedShot,Successful,FirstHalf,Cody Gakpo,18,FWL
2744723799,55,4,8,36,Leverkusen,299684,22.0,51.1,,,True,False,False,Save,Successful,FirstHalf,Exequiel Palacios,25,MC
2744723821,56,4,9,36,Leverkusen,392644,24.6,45.0,,,False,False,False,BallRecovery,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744723879,57,4,11,36,Leverkusen,392644,26.3,37.1,31.7,20.9,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744723913,58,4,15,36,Leverkusen,394786,32.1,27.5,48.2,54.3,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744723945,59,4,18,36,Leverkusen,107252,48.0,51.9,41.0,51.4,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744724003,60,4,19,36,Leverkusen,394786,41.0,51.4,58.3,91.8,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744724095,61,4,26,36,Leverkusen,384000,79.2,81.1,,,True,False,False,TakeOn,Unsuccessful,FirstHalf,Victor Boniface,22,FW
2744724145,49,4,29,26,Liverpool,322176,1.9,39.2,,,False,False,False,KeeperPickup,Successful,FirstHalf,Caoimhín Kelleher,62,GK
2744724571,51,4,50,26,Liverpool,322176,12.9,51.8,58.8,100.0,True,False,False,Pass,Unsuccessful,FirstHalf,Caoimhín Kelleher,62,GK
2744724887,63,5,17,36,Leverkusen,392644,37.3,0.0,40.0,10.3,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744724903,64,5,18,36,Leverkusen,89401,40.0,10.3,41.4,6.1,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744724947,65,5,20,36,Leverkusen,392644,53.0,1.9,58.4,11.7,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744724955,66,5,21,36,Leverkusen,384000,55.8,23.1,,,True,False,False,BallTouch,Unsuccessful,FirstHalf,Victor Boniface,22,FW
2744724993,53,5,22,26,Liverpool,355354,46.5,73.2,,,True,False,False,BallTouch,Successful,FirstHalf,Curtis Jones,17,MC
2744725019,54,5,22,26,Liverpool,345319,48.4,72.0,,,False,False,False,BallRecovery,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744725117,55,5,23,26,Liverpool,345319,48.5,72.0,62.8,41.6,True,False,False,Pass,Successful,FirstHalf,Alexis Mac Allister,10,MC
2744725123,67,5,29,36,Leverkusen,134946,12.4,71.4,,,True,False,False,Interception,Successful,FirstHalf,Jonathan Tah,4,DC
2744725131,56,5,29,26,Liverpool,108226,74.6,38.9,85.7,44.6,True,False,False,Pass,Unsuccessful,FirstHalf,Mohamed Salah,11,FWR
2744725193,68,5,30,36,Leverkusen,280663,16.2,67.1,13.2,76.6,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744725197,69,5,31,36,Leverkusen,404832,13.2,76.6,,,False,False,False,BallRecovery,Successful,FirstHalf,Piero Hincapié,3,DC
2744725219,70,5,31,36,Leverkusen,404832,15.4,61.1,12.1,79.7,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744725273,71,5,33,36,Leverkusen,107252,10.8,91.2,31.0,89.1,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744725291,57,5,38,26,Liverpool,363884,57.7,14.3,,,True,False,False,Interception,Successful,FirstHalf,Ryan Gravenberch,38,MC
2744725301,72,5,37,36,Leverkusen,299684,31.0,89.1,30.1,82.1,True,False,False,Pass,Unsuccessful,FirstHalf,Exequiel Palacios,25,MC
2744725539,74,5,51,36,Leverkusen,404832,35.0,100.0,53.3,86.2,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744725543,75,5,53,36,Leverkusen,384000,48.3,87.9,,,True,False,False,Dispossessed,Successful,FirstHalf,Victor Boniface,22,FW
2744725577,59,5,54,26,Liverpool,363884,51.7,12.1,,,True,False,False,Tackle,Unsuccessful,FirstHalf,Ryan Gravenberch,38,MC
2744725585,60,5,56,26,Liverpool,108226,65.1,12.3,,,False,False,False,BallRecovery,Successful,FirstHalf,Mohamed Salah,11,FWR
2744725617,61,5,56,26,Liverpool,108226,65.3,12.9,72.1,43.6,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744725657,62,5,59,26,Liverpool,377168,76.7,48.8,87.9,62.7,True,False,False,Pass,Successful,FirstHalf,Luis Díaz,7,FW
2744725659,63,6,1,26,Liverpool,352825,88.4,62.7,,,True,True,False,SavedShot,Successful,FirstHalf,Cody Gakpo,18,FWL
2744725693,76,6,1,36,Leverkusen,369446,8.8,39.9,,,True,False,False,Save,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744725735,77,6,3,36,Leverkusen,89401,11.8,48.7,4.0,49.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744725747,78,6,4,36,Leverkusen,64846,4.4,49.3,,,False,False,False,KeeperPickup,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744725777,79,6,7,36,Leverkusen,64846,6.7,47.2,21.6,41.9,True,False,False,Pass,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744725813,80,6,10,36,Leverkusen,89401,27.3,43.9,22.2,58.4,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744725829,81,6,11,36,Leverkusen,280663,22.2,58.4,9.2,32.2,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744725923,82,6,16,36,Leverkusen,369446,9.2,32.2,4.2,52.0,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744725951,83,6,21,36,Leverkusen,64846,7.6,52.9,25.4,32.6,True,False,False,Pass,Successful,FirstHalf,Lukás Hrádecky,1,GK
2744725987,84,6,24,36,Leverkusen,299684,25.4,32.6,24.4,9.4,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744726025,85,6,28,36,Leverkusen,392644,24.4,9.4,19.3,15.2,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744726059,86,6,30,36,Leverkusen,369446,19.3,15.2,26.7,25.7,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744726109,87,6,31,36,Leverkusen,89401,26.7,25.7,14.9,43.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744726139,88,6,34,36,Leverkusen,134946,20.3,45.1,31.8,46.2,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744726175,89,6,35,36,Leverkusen,107252,31.6,46.2,26.8,44.2,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744726219,90,6,38,36,Leverkusen,89401,31.9,41.9,56.0,21.0,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744726275,91,6,41,36,Leverkusen,299684,55.4,17.7,66.9,8.7,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744726311,92,6,44,36,Leverkusen,392644,71.3,9.1,64.3,7.6,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744726331,93,6,46,36,Leverkusen,299684,64.3,7.6,61.6,28.1,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744726389,94,6,47,36,Leverkusen,89401,61.6,28.1,53.8,18.0,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744726425,95,6,50,36,Leverkusen,369446,53.8,19.1,45.2,43.8,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744726443,96,6,51,36,Leverkusen,134946,45.2,43.8,52.9,36.5,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744726579,97,6,52,36,Leverkusen,89401,52.9,36.5,50.1,52.9,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744726617,98,7,0,36,Leverkusen,280663,52.0,45.3,40.5,73.4,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744726661,99,7,3,36,Leverkusen,404832,40.5,73.4,57.7,91.6,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744726681,100,7,7,36,Leverkusen,394786,57.2,92.7,62.0,82.3,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744726701,101,7,7,36,Leverkusen,107252,62.0,82.1,63.1,88.6,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744726759,102,7,8,36,Leverkusen,384000,63.1,88.6,58.3,66.6,True,False,False,Pass,Successful,FirstHalf,Victor Boniface,22,FW
2744726849,103,7,10,36,Leverkusen,394786,58.6,65.0,58.2,32.2,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744726895,104,7,17,36,Leverkusen,369446,60.9,30.7,53.9,50.2,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744726925,105,7,19,36,Leverkusen,134946,53.9,50.2,62.0,60.0,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744726933,106,7,20,36,Leverkusen,280663,62.0,60.0,54.2,50.8,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744727013,107,7,22,36,Leverkusen,134946,51.1,44.1,65.2,9.7,True,False,False,Pass,Successful,FirstHalf,Jonathan Tah,4,DC
2744727043,108,7,27,36,Leverkusen,392644,66.2,7.0,60.7,16.2,True,False,False,Pass,Successful,FirstHalf,Jeremie Frimpong,30,DMR
2744727077,109,7,28,36,Leverkusen,299684,60.7,16.2,68.4,27.3,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727091,110,7,29,36,Leverkusen,394786,68.4,27.3,60.2,19.5,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744727111,111,7,30,36,Leverkusen,299684,60.2,19.5,59.3,34.1,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727129,112,7,30,36,Leverkusen,89401,59.3,34.1,59.2,21.8,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744727149,113,7,31,36,Leverkusen,299684,59.2,21.8,60.1,34.1,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727159,114,7,32,36,Leverkusen,89401,60.1,34.1,59.9,20.4,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744727169,115,7,34,36,Leverkusen,299684,59.9,20.4,62.6,32.5,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727185,116,7,34,36,Leverkusen,89401,62.6,32.5,57.4,20.6,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744727219,117,7,36,36,Leverkusen,299684,57.4,20.4,61.2,32.3,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727249,118,7,39,36,Leverkusen,89401,61.2,32.3,72.9,63.9,True,False,False,Pass,Unsuccessful,FirstHalf,Granit Xhaka,34,MC
2744727271,64,7,40,26,Liverpool,318871,25.5,43.6,,,False,False,False,BallRecovery,Successful,FirstHalf,Trent Alexander-Arnold,66,DR
2744727303,65,7,42,26,Liverpool,318871,27.6,42.8,45.4,0.0,True,False,False,Pass,Unsuccessful,FirstHalf,Trent Alexander-Arnold,66,DR
2744727403,120,7,49,36,Leverkusen,404832,54.5,100.0,64.7,93.9,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744727459,121,7,50,36,Leverkusen,107252,64.7,93.9,56.5,85.0,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744727485,122,7,52,36,Leverkusen,280663,57.2,82.9,69.2,27.0,True,False,False,Pass,Unsuccessful,FirstHalf,Aleix García,24,MC
2744727493,67,7,56,26,Liverpool,301455,27.3,83.5,,,True,False,False,Interception,Successful,FirstHalf,Kostas Tsimikas,21,DL
2744727549,123,7,59,36,Leverkusen,299684,65.4,35.0,74.3,37.6,True,False,False,Pass,Unsuccessful,FirstHalf,Exequiel Palacios,25,MC
2744727559,68,8,1,26,Liverpool,95408,31.5,64.2,,,False,False,False,BallRecovery,Successful,FirstHalf,Virgil van Dijk,4,DC
2744727707,69,8,2,26,Liverpool,95408,33.8,63.1,67.1,36.0,True,False,False,Pass,Successful,FirstHalf,Virgil van Dijk,4,DC
2744727739,70,8,9,26,Liverpool,108226,75.4,34.8,85.1,27.6,True,False,False,Pass,Successful,FirstHalf,Mohamed Salah,11,FWR
2744727785,71,8,12,26,Liverpool,355354,85.0,27.4,77.5,37.3,True,False,False,Pass,Unsuccessful,FirstHalf,Curtis Jones,17,MC
2744727833,124,8,13,36,Leverkusen,299684,24.8,64.6,,,True,False,False,Interception,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727835,125,8,16,36,Leverkusen,299684,29.9,69.1,,,False,False,False,BallRecovery,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727901,127,8,19,36,Leverkusen,299684,26.3,69.6,26.8,61.2,True,False,False,Pass,Successful,FirstHalf,Exequiel Palacios,25,MC
2744727911,128,8,20,36,Leverkusen,89401,26.8,61.2,23.0,75.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744727921,129,8,22,36,Leverkusen,280663,23.0,75.5,17.4,90.1,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744727943,130,8,23,36,Leverkusen,404832,17.4,90.1,27.8,97.8,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744727997,131,8,27,36,Leverkusen,107252,28.0,91.0,23.9,85.1,True,False,False,Pass,Successful,FirstHalf,Álex Grimaldo,20,DML
2744728019,132,8,28,36,Leverkusen,280663,23.9,85.1,19.1,92.8,True,False,False,Pass,Successful,FirstHalf,Aleix García,24,MC
2744728111,133,8,30,36,Leverkusen,404832,19.1,92.8,23.5,67.4,True,False,False,Pass,Successful,FirstHalf,Piero Hincapié,3,DC
2744728159,134,8,35,36,Leverkusen,89401,26.2,54.0,31.6,55.5,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
2744728189,135,8,36,36,Leverkusen,394786,30.6,50.7,22.9,37.7,True,False,False,Pass,Successful,FirstHalf,Florian Wirtz,10,FW
2744728231,136,8,39,36,Leverkusen,369446,23.3,37.7,34.9,43.6,True,False,False,Pass,Successful,FirstHalf,Edmond Tapsoba,12,DC
2744728233,73,8,41,26,Liverpool,363884,64.1,62.0,,,True,False,False,Tackle,Unsuccessful,FirstHalf,Ryan Gravenberch,38,MC
2744728237,137,8,40,36,Leverkusen,394786,35.9,38.0,,,True,False,False,Dispossessed,Successful,FirstHalf,Florian Wirtz,10,FW
2744728267,138,8,43,36,Leverkusen,89401,32.4,39.8,41.6,35.2,True,False,False,Pass,Successful,FirstHalf,Granit Xhaka,34,MC
